,summary,Hazard,Mitigation,Adaptation,Causes,Impacts,word
sweeping through,4.549535141112701,-0.10276173846936139,1.3558144686006395,-0.3428874470205021,-0.05615025685922513,-0.0731896385700146,sweeping through
nation,4.193631784336578,-0.127585362649067,1.5130574530180645,-0.2614295188722412,-0.08858669003359133,-0.08382841366875882,nation
the nation,4.193631784336578,-0.127585362649067,1.5130574530180645,-0.2614295188722412,-0.08858669003359133,-0.08382841366875882,the nation
midsection,4.050843282686373,-0.14717184739229136,1.62102050867492,-0.2267874634567946,-0.10989391515416613,-0.09653407654571432,midsection
nation midsection,4.050843282686373,-0.14717184739229136,1.62102050867492,-0.2267874634567946,-0.10989391515416613,-0.09653407654571432,nation midsection
sprawling,3.9632769207661664,-0.18660446577403664,1.812118693376932,-0.20493357438211365,-0.15061487818245325,-0.1289375749525097,sprawling
sprawling storm,4.04250920444658,-0.23926620969370366,2.0207164218858233,-0.22472797545135165,-0.2041610404504212,-0.17848090178232245,sprawling storm
system,6.005585172161478,-0.6517234578525928,2.7500613670671297,-0.6205522843370316,-0.42591870162507545,-0.5896670065684346,system
storm system,4.31911843821876,-0.3220848757857424,2.2689351759578846,-0.2909137022701811,-0.287645121007092,-0.26002842450158414,storm system
barreling,3.9128431935018946,-0.24034497041726374,2.0214274737804154,-0.19212665527376901,-0.20686846498475625,-0.17731160052790715,barreling
system barreling,3.9128431935018946,-0.24034497041726374,2.0214274737804154,-0.19212665527376901,-0.20686846498475625,-0.17731160052790715,system barreling
barreling out,3.686803963088728,-0.20151147590671278,1.8686638424455062,-0.13262233414221952,-0.16984695482281548,-0.13796945773348143,barreling out
Texas,6.195318481861299,-0.06623827412921346,1.2575073987620915,-0.6516563093265453,-0.05146500827671285,-0.09067431987231715,Texas
out texas,3.588811905753599,-0.1868399977901498,1.80348011977008,-0.10568358831855672,-0.15681133655615023,-0.12355125566280685,out texas
slamming,3.4945470692051526,-0.17365906257110045,1.742228509681041,-0.07906615942047926,-0.14627274618583766,-0.11146033448400629,slamming
texas slamming,3.4945470692051526,-0.17365906257110045,1.742228509681041,-0.07906615942047926,-0.14627274618583766,-0.11146033448400629,texas slamming
slamming the,3.4218442021700746,-0.1636516265535126,1.6955707399564295,-0.05804203220270365,-0.13964768177241957,-0.1034850374476107,slamming the
Mississippi,3.3944664798637505,-0.15976543808517848,1.6779091094566703,-0.05000898593864578,-0.13755192037983777,-0.10084295725122726,Mississippi
the mississippi,3.3944664798637505,-0.15976543808517848,1.6779091094566703,-0.05000898593864578,-0.13755192037983777,-0.10084295725122726,the mississippi
Valley,6.10712513184397,-0.023730035058632894,1.0248951632084,-0.6373185300005645,-0.06972121020947558,-0.06387065648803597,Valley
mississippi valley,3.326277433888097,-0.14909529588637815,1.632497516174996,-0.029716177033968595,-0.13361671997233796,-0.09543250159088024,mississippi valley
valley with,3.2946864314838202,-0.14305537844692884,1.6096830031619176,-0.020173384539641976,-0.1327384524146798,-0.09378977499961823,valley with
dangerous,3.2754758074391974,-0.1386087206053519,1.594484572951313,-0.014325529314114405,-0.1327349591324333,-0.09327697779774351,dangerous
with dangerous,3.2754758074391974,-0.1386087206053519,1.594484572951313,-0.014325529314114405,-0.1327349591324333,-0.09327697779774351,with dangerous
weather,21.8937312891768,0.0973734741257294,-0.34315061652985623,-1.9140627394093501,-0.034338481439754126,-0.07925047101895448,weather
dangerous weather,3.2455926739269056,-0.12880633021717156,1.5657517611387806,-0.005160361740713324,-0.13449279358635707,-0.09409609215354635,dangerous weather
weather saturday,3.23119655745867,-0.11923629746467486,1.5431847716977172,-0.0007149059254882646,-0.1381318710844316,-0.09705100508425626,weather saturday
threatening,5.938451821863724,0.03245470037207018,0.904141917671661,-0.6093108494186396,-0.1210618895799201,-0.11105639667210833,threatening
saturday threatening,3.231314180288037,-0.10252528073976686,1.5127014595759707,-0.0007513075143298449,-0.14756037345003686,-0.1056955247074362,saturday threatening
more,9.954707783295893,0.06459784213257608,0.3549559483045468,-1.1259079693884306,-0.06369116878407582,-0.07954238853988302,more
threatening more,3.3038387272458585,-0.06031663281659651,1.4579164885263824,-0.022947429166594847,-0.18011381038394525,-0.1373973108926679,threatening more
Americans,3.1340552461485416,-0.09411923194529195,1.4616003863328584,0.02980984215720343,-0.14348115382827584,-0.09946412648022024,Americans
million american+s,3.1340552461485416,-0.09411923194529195,1.4616003863328584,0.02980984215720343,-0.14348115382827584,-0.09946412648022024,million american+s
american+s with,3.2946864314838202,-0.14305537844692884,1.6096830031619176,-0.020173384539641976,-0.1327384524146798,-0.09378977499961823,american+s with
with tornado+es,3.0416316595794286,-0.11282268464754787,1.4612423500777818,0.059743512379709186,-0.12377424808585051,-0.07894738894538827,with tornado+es
large,12.565270919537214,0.11992641976726215,0.022479457716138494,-1.3587991182720245,-0.10511827291044595,-0.12628023190123597,large
tornado+es large,2.9946533887724267,-0.12022923412450388,1.4565876950116592,0.07530911902349632,-0.11513380460929624,-0.06976478692755052,tornado+es large
hail,2.972818796735556,-0.12321810063316949,1.4534913507491012,0.08262702141096316,-0.11140994108272417,-0.0657614598506939,hail
large hail,2.972818796735556,-0.12321810063316949,1.4534913507491012,0.08262702141096316,-0.11140994108272417,-0.0657614598506939,large hail
hail and,2.956097982390793,-0.12532887671485596,1.4507552405416542,0.08826746444571988,-0.10867265472055214,-0.06279935895458814,hail and
destructi…,2.9435250210297106,-0.12682084724193549,1.4485022538135381,0.09252976404974897,-0.10667558360350851,-0.060627439418921646,destructi…
and destructi…,2.9435250210297106,-0.12682084724193549,1.4485022538135381,0.09252976404974897,-0.10667558360350851,-0.060627439418921646,and destructi…
+3070,2.9092618287825385,-0.13050871404564623,1.4415789942055521,0.10423823201513165,-0.10147657769419545,-0.054928682250917925,+3070
destructi… +3070,2.9092618287825385,-0.13050871404564623,1.4415789942055521,0.10423823201513165,-0.10147657769419545,-0.054928682250917925,destructi… +3070
+3070 char+s,2.8937224868981977,-0.13201627747301606,1.4380921837545797,0.109593882894711,-0.09922509573126351,-0.05244026247223449,+3070 char+s
Team,3.5199134864523742,-0.08866240187068405,-0.14470781109755554,-0.08629879766101752,0.169463704628643,0.014554352000261355,Team
storm team,3.5199134864523742,-0.08866240187068405,-0.14470781109755554,-0.08629879766101752,0.169463704628643,0.014554352000261355,storm team
Cold,16.14544813271131,0.16385951957066636,-1.667909560075927,-1.6095005466393892,-0.037525798628034755,-0.22696592218957987,Cold
team cold,3.773815623511741,-0.11616755579689701,-0.21435799085951876,-0.15594897742298086,0.24247661771966936,-0.021035421206411997,team cold
brings,11.13433553746493,-0.006166577279035807,0.6828338763926854,-1.2378960116637536,0.04754545367205599,-0.11389536306156627,brings
front brings,3.944041465147882,-0.08428542506659897,-0.2584773496627324,-0.20006833622619447,0.19096635751259997,-0.0033592503241430937,front brings
cool,6.598200455564965,0.016349509951049414,-0.7730683531086094,-0.7146593396720715,0.07762706575888255,-0.0029196414887501026,cool
brings cool,5.97262932199973,0.004244279663599176,-0.673458652394509,-0.6150496389579708,0.08757883497648457,0.0016284502483675765,brings cool
cool and,4.151770852044893,-0.007731512121607492,-0.3098063540653144,-0.2513973406287767,0.02887948321869025,0.05031572376771148,cool and
sunny,7.781223630013821,0.08403544839182796,-0.9379850042473324,-0.8795759908107947,-0.027132941495633056,-0.03204404764739287,sunny
and sunny,4.393048408551022,-0.0010278680725169514,-0.3662947839093049,-0.30788577047276705,0.02747622114446702,0.04616037581396476,and sunny
week,23.86166857034624,0.12255384984233902,-0.5268477561186685,-2.0001357319894444,-0.05330165992306281,-0.11424279855014283,week
sunny week,4.968093762414084,0.012577534844074586,-0.48930761722681615,-0.43089860379027817,0.02436274558425762,0.03722702928287319,sunny week
week cold,11.199059187471974,0.0776880331927677,-1.3021011731561638,-1.243692159719626,0.0028278695223689686,-0.01772940832936206,week cold
moving,13.955953122593176,0.07025297336712975,-1.5221775638779873,-1.4637685504414495,0.0637459576302809,-0.0663190536433168,moving
front moving,13.955953122593176,0.07025297336712975,-1.5221775638779873,-1.4637685504414495,0.0637459576302809,-0.0663190536433168,front moving
moving through,10.261876036658133,0.06681836702726729,-1.2147070721064737,-1.1562980586699356,0.03788805909703738,-0.04176150848532775,moving through
area,13.750173634720824,0.08747857931380472,-1.5073228515145247,-1.4489138380779867,0.012646098532361164,-0.04578476351703281,area
the area,8.024293813541593,0.04686898929755433,-0.9687450663334072,-0.9103360528968694,0.034495108663577384,-0.003327237434051176,the area
area brings,3.944041465147882,-0.08428542506659897,-0.2584773496627324,-0.20006833622619447,0.19096635751259997,-0.0033592503241430937,area brings
cool weather,4.113288077131653,-0.008641257162385528,-0.3004941269325117,-0.24208511349597384,0.028855067670868227,0.05076284086585309,cool weather
this,16.654648171535133,0.09895392863010898,-1.6989607464294594,-1.6405517329929216,0.0102446073138064,-0.06642896185501505,this
weather this,3.5850666859943288,-0.026663712908999364,-0.16304847477367837,-0.10463946133714062,0.03243328353794118,0.06127033567658537,weather this
this week,16.58987949600429,0.09639475849880597,-0.1633672507180947,-1.6366552265888707,-0.03679099834645447,-0.10290031807953402,this week
SAVANNAH,3.893054919143814,-0.01574961369319097,-0.24546557518307102,-0.18705656174653315,0.030454788152061655,0.05508986800719211,SAVANNAH
WSAV,4.84405118411713,0.009885962867004052,-0.46402279163516985,-0.4056137781986321,0.025008615238364094,0.039050364755167565,WSAV
wsav cold,6.825148237808944,0.04241310703181009,-0.806885460162618,-0.7484764467260802,0.016057176202099434,0.014895217725678726,wsav cold
area bring,3.483158602690152,-0.036020491016784964,-0.13421092607940668,-0.07580191264286874,0.046537229372032266,0.0591116435737,area bring
typical,3.35400548691868,-0.04038128960760833,-0.09642669883447975,-0.0380176853979419,0.04479032086691234,0.06283546426333692,typical
bring typical,3.35400548691868,-0.04038128960760833,-0.09642669883447975,-0.0380176853979419,0.04479032086691234,0.06283546426333692,bring typical
Autumn,3.251383026345909,-0.0442285796202454,-0.06535185189233697,-0.006942838455798929,0.04367116462746702,0.06580315253870511,Autumn
typical autumn,3.251383026345909,-0.0442285796202454,-0.06535185189233697,-0.006942838455798929,0.04367116462746702,0.06580315253870511,typical autumn
autumn week,3.17693275984401,-0.04724391989337786,-0.04218758989557341,0.016221423540964505,0.043001030866332474,0.06796726851659975,autumn week
week the,7.179276390413767,0.04265291635920921,-0.8574699962039192,-0.7990609827673811,0.025365513689100533,0.008058763405619047,week the
Expect,3.0223056966254167,-0.05415252229614583,0.007708584706779151,0.06611759814331684,0.041969896984422175,0.07251083248489947,Expect
partly,2.9775023386425046,-0.056327814836875406,0.022643792812721445,0.0810528062492594,0.041757978973459266,0.0738438048704538,partly
expect partly,2.9775023386425046,-0.056327814836875406,0.022643792812721445,0.0810528062492594,0.041757978973459266,0.0738438048704538,expect partly
mostly,5.334003055762211,0.01906058848774673,-0.5603733981454427,-0.5019643847089049,0.024688458078171226,0.031453457414004175,mostly
partly mostly,2.921477057350881,-0.059164765356339265,0.04163927055402186,0.10004828399055986,0.04154549049720632,0.07552362340149638,partly mostly
cloudy,2.886817627512307,-0.060987161963075756,0.05357387205421251,0.11198288549075028,0.041442547828926056,0.07657083825678433,cloudy
mostly cloudy,2.886817627512307,-0.060987161963075756,0.05357387205421251,0.11198288549075028,0.041442547828926056,0.07657083825678433,mostly cloudy
skies,9.394394687813579,0.06587506154091671,-1.1263846011074683,-1.0679755876709303,0.009251764901648096,-0.007157091309453325,skies
cloudy skies,2.8552648442770447,-0.06269248635950059,0.0645639966216905,0.12297301005822836,0.041367360488512514,0.07753000481332126,cloudy skies
early,13.236414684766022,0.08742260524546074,-1.46924311913751,-1.4108341057009723,-0.0014196033207381554,-0.02866886691958019,early
skies early,2.8303555522158828,-0.06407070845005522,0.07332625990911813,0.13173527334565602,0.04132026446913037,0.07829138682541119,skies early
give,2.79617192884106,-0.06600918274361936,0.08547728701514035,0.1438863004516783,0.04127293794139031,0.0793426098059617,give
early give,2.79617192884106,-0.06600918274361936,0.08547728701514035,0.1438863004516783,0.04127293794139031,0.0793426098059617,early give
way,4.284569143445595,-0.004652835542269753,-0.34129139654188445,-0.2828823831053465,0.02990361364619754,0.04741968049504798,way
give way,2.7786288986402905,-0.06702564877099425,0.09177099638750295,0.15018000982404078,0.04125630733183498,0.07988509869949456,give way
clear,3.499281421390888,-0.030535559182369994,-0.13882903874470798,-0.08042002530817008,0.034779711034704196,0.06207969146192293,clear
way clear,2.755594477464042,-0.06838308604661893,0.10009539987691368,0.15850441331345158,0.04124224072365105,0.08060063938685814,way clear
clear skies,6.175536798665607,0.03333989171058896,-0.7068672091957375,-0.6484581957591995,0.02002211815366218,0.02117280266288305,clear skies
Monday,17.018318578015123,0.08204651686315369,-0.13389461927103255,-1.6621527133795901,-0.03224593869565641,-0.06674906406989924,Monday
skies monday,2.711374437246627,-0.07106343536120417,0.11627292175914111,0.17468193519567898,0.04123953199026836,0.08198514721726607,skies monday
morning,7.097593668838335,0.04944938913844569,-0.846027206221002,-0.7876181927844641,0.015949159981683128,0.0002557150238224738,morning
monday morning,2.692785783788135,-0.0722201737108758,0.12315233539944974,0.1815613488359876,0.04124776037848059,0.08257163498212057,monday morning
coo…,2.6657962555395263,-0.0739322115406889,0.13322580494040764,0.19163481837694535,0.04126938674307954,0.08342815736735232,coo…
morning coo…,2.6657962555395263,-0.0739322115406889,0.13322580494040764,0.19163481837694535,0.04126938674307954,0.08342815736735232,morning coo…
